site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	huc_cd	basin_cd	drain_area_va	contrib_drain_area_va
01379868	40.87305556	-74.53333330	S	NAD83	34	027	02030103	nj01	4.26	
01380450	40.90750000	-74.41916670	S	NAD83	34	027	02030103	nj01	116	
01381000	40.89694444	-74.39472220	S	NAD83	34	027	02030103	nj01	119	
01381400	40.81222220	-74.51194440	S	NAD83	34	027	02030103	nj01	14.0	
01381500	40.80722220	-74.45694440	S	NAD83	34	027	02030103	nj01	29.4	
01381800	40.84500000	-74.34722220	S	NAD83	34	027	02030103	nj01	68.5	
01381900	40.86250000	-74.32166670	S	NAD83	34	027	02030103	nj01	349	
01382170	41.07777778	-74.48972220	S	NAD83	34	031	02030103	nj01	19.3	
01382210	41.03972220	-74.50166670	S	NAD83	34	027	02030103	nj01	27.4	
01382270	41.05305556	-74.45138889	S	NAD83	34	031	02030103	nj01	32.0	
01382385	41.02472220	-74.40833330	S	NAD83	34	031	02030103	nj01	57.1	
01382500	41.01833330	-74.40111110	S	NAD83	34	031	02030103	nj01	63.7	
01382800	40.99861110	-74.29805560	S	NAD83	34	027	02030103	nj01	83.9	
01383500	41.16027778	-74.33361110	S	NAD83	34	031	02030103	nj01	27.1	
01384500	41.12722220	-74.26583330	S	NAD83	34	031	02030103	nj01	17.9	
01386000	41.07361110	-74.31166670	S	NAD83	34	031	02030103	nj01	11.8	
01387000	41.04416667	-74.29305560	S	NAD83	34	031	02030103	nj01	90.4	
01387400	41.14027778	-74.16861110	S	NAD83	36	087	02030103	ny06	86.9	
01387420	41.11833330	-74.16027778	S	NAD83	36	087	02030103	ny06	93.0	
01387450	41.14111110	-74.11611110	S	NAD83	36	087	02030103	nj01	12.3	
01387500	41.09805556	-74.16277778	S	NAD83	34	003	02030103	nj01	120	120
01388000	40.99194444	-74.28000000	1	NAD83	34	031	02030103	nj01	160	
01388500	40.96972220	-74.28194440	S	NAD83	34	031	02030103	nj01	355	
01389500	40.88472220	-74.22611110	S	NAD83	34	031	02030103	nj01	762	
01389550	40.87194444	-74.22222220	S	NAD83	34	031	02030103	nj01	7.82	
01389890	40.88583330	-74.12833330	S	NAD83	34	031	02030103	nj01	805	
01390450	41.05861110	-74.09555560	S	NAD83	34	003	02030103	nj01	10.9	
01390500	40.98500000	-74.09055560	S	NAD83	34	003	02030103	nj01	21.6	
01391000	40.99777778	-74.11194440	S	NAD83	34	003	02030103	nj01	16.4	
01391500	40.89027778	-74.08055560	S	NAD83	34	003	02030103	nj01	54.6	
01392500	40.78805556	-74.17166670	S	NAD83	34	013	02030103	nj01	11.60	
01393450	40.67500000	-74.22194440	S	NAD83	34	039	02030104	nj02	16.9	
01394500	40.68750000	-74.31166670	S	NAD83	34	039	02030104	nj02	25.5	
01395000	40.61888889	-74.28333330	S	NAD83	34	039	02030104	nj02	40.9	
01396091	40.85944444	-74.76083330	S	NAD83	34	027	02030105	nj02	5.08	
01396152	40.85583330	-74.70111110	S	NAD83	34	027	02030105	nj02	1.97	
01396500	40.67777778	-74.87916670	S	NAD83	34	019	02030105	nj02	65.3	
01396582	40.69138889	-74.93694440	S	NAD83	34	019	02030105	nj02	12.3	
01396660	40.64750000	-74.96888889	S	NAD83	34	019	02030105	nj02	11.8	
01396800	40.64000000	-74.91555560	S	NAD83	34	019	02030105	nj02	41.3	
01397000	40.57222220	-74.86805560	S	NAD83	34	019	02030105	nj02	147	
01398000	40.47333330	-74.82777778	S	NAD83	34	019	02030105	nj02	25.7	
01398500	40.70833330	-74.63611110	S	NAD83	34	035	02030105	nj02	26.2	
01398900	40.68277778	-74.63833330	S	NAD83	34	035	02030105	nj02	40.8	
01399100	40.64944444	-74.68166670	S	NAD83	34	035	02030105	nj02	6.67	
01399500	40.72750000	-74.73027778	S	NAD83	34	027	02030105	nj02	32.8	
01399670	40.61944444	-74.77361110	S	NAD83	34	019	02030105	nj02	11.3	
01400000	40.57055556	-74.67916670	S	NAD83	34	035	02030105	nj02	190	
01400500	40.55555556	-74.58277778	S	NAD83	34	035	02030105	nj02	490	
01401000	40.33305556	-74.68194440	S	NAD83	34	021	02030105	nj02	44.5	
01401650	40.46805556	-74.64888889	S	NAD83	34	035	02030105	nj02	5.36	5.36
01402000	40.47500000	-74.57583330	S	NAD83	34	035	02030105	nj02	258	
01403060	40.55111110	-74.54833330	S	NAD83	34	035	02030105	nj02	785	774
01403150	40.61222220	-74.59083330	S	NAD83	34	035	02030105	nj02	1.99	
01403400	40.66611110	-74.40388889	S	NAD83	34	035	02030105	nj02	6.23	
01403540	40.63638889	-74.45138889	S	NAD83	34	035	02030105	nj02	5.51	
01405030	40.48305556	-74.41277778	S	NAD83	34	023	02030105	nj02	44.9	
01405400	40.38944444	-74.39055560	S	NAD83	34	023	02030105	nj02	40.7	
01406050	40.41500000	-74.34888889	S	NAD83	34	023	02030105	nj02	16.0	
01407290	40.31972220	-74.21416670	S	NAD83	34	025	02030104	nj03	6.42	
01407500	40.31972220	-74.11555560	S	NAD83	34	025	02030104	nj03	49.2	
01407705	40.19861110	-74.07000000	S	NAD83	34	025	02030104	nj03	9.96	
01407760	40.20333330	-74.06583330	S	NAD83	34	025	02030104	nj03	6.46	6.46
01408000	40.16138889	-74.15472220	S	NAD83	34	025	02040301	nj03	44.0	
01408029	40.14666667	-74.12222220	S	NAD83	34	025	02040301	nj03	63.3	
01408120	40.09166667	-74.15250000	S	NAD83	34	029	02040301	nj03	34.9	34.9
01408151	40.08305556	-74.17972220	S	NAD83	34	029	02040301	nj03	29.5	
01408500	39.98638889	-74.22333330	S	NAD83	34	029	02040301	nj03	123	
01408900	39.87916667	-74.19055560	S	NAD83	34	029	02040301	nj03	49.9	
01409210	39.69527778	-74.25972220	S	NAD83	34	029	02040301	nj03	20.40	
01409280	39.66666667	-74.32027778	S	NAD83	34	029	02040301	nj03	15.8	
01409400	39.67444444	-74.66500000	S	NAD83	34	001	02040301	nj03	46.7	
01409810	39.68805556	-74.54805560	S	NAD83	34	005	02040301	nj03	84.1	
01410000	39.66333330	-74.52361110	S	NAD83	34	005	02040301	nj03	72.5	
01410150	39.62305556	-74.44138889	S	NAD83	34	005	02040301	nj03	8.11	
01411000	39.59472220	-74.85166670	S	NAD83	34	001	02040302	nj03	57.1	
01411300	39.30694444	-74.82055560	S	NAD83	34	009	02040302	nj03	30.8	
01411456	39.65888889	-75.06750000	S	NAD83	34	015	02040206	nj04	9.77	
01411500	39.49555556	-75.07694440	S	NAD83	34	033	02040206	nj04	112	
01412800	39.47250000	-75.25555560	S	NAD83	34	011	02040206	nj04	28.0	
01413088	42.29166667	-74.55972220	S	NAD83	36	025	02040102	ny07	13.5	
01413398	42.15083330	-74.60138889	S	NAD83	36	025	02040102	ny07	46.7	
01413408	42.14666667	-74.62333330	S	NAD83	36	025	02040102	ny07	82.2	
01413500	42.14472220	-74.65361110	S	NAD83	36	025	02040102	ny07	163	163
01414000	42.13305556	-74.69555560	S	NAD83	36	025	02040102	ny07	34.9	
01414500	42.10611110	-74.73055560	S	NAD83	36	025	02040102	ny07	25.2	25.2
01415000	42.12000000	-74.81861110	S	NAD83	36	025	02040102	ny07	33.2	33.2
01417000	42.07500000	-74.97638889	S	NAD83	36	025	02040102	ny07	372	
01417500	42.02458330	-75.11927778	1	NAD83	36	025	02040102	ny07	458	
01420500	41.94638889	-74.97972220	S	NAD83	36	025	02040102	ny07	241	
01421000	41.97305556	-75.17416670	S	NAD83	36	025	02040102	ny07	784	
01421610	42.37138889	-74.66916670	S	NAD83	36	025	02040101	ny07	15.5	
01421618	42.36111110	-74.66222220	S	NAD83	36	025	02040101	ny07	14.3	
01421900	42.28027778	-74.90722220	S	NAD83	36	025	02040101	ny07	134	
01422500	42.25222220	-74.90166670	S	NAD83	36	025	02040101	ny07	49.8	
01422747	42.17277778	-75.12138889	S	NAD83	36	025	02040101	ny07	24.7	
01423000	42.16611110	-75.14000000	S	NAD83	36	025	02040101	ny07	332	
0142400103	42.17361110	-75.27944440	S	NAD83	36	025	02040101	ny07	20.2	
01425000	42.07472220	-75.39611110	S	NAD83	36	025	02040101	ny07	456	
01426500	42.00305556	-75.38361110	S	NAD83	36	025	02040101	ny07	595	
01427207	41.86722220	-75.21388889	S	NAD83	42	127	02040101	ny07	1590	
01427510	41.75666667	-75.05750000	S	NAD83	42	127	02040101	ny07	1820	
01428500	41.50888889	-74.98583330	S	NAD83	36	105	02040101	ny07	2020	
01428750	41.67452998	-75.37601299	S	NAD83	42	127	02040103	pa02	40.6	
01429000	41.58730898	-75.32684490	S	NAD83	42	127	02040103	pa02	59.7	
01429500	41.60731040	-75.26712048	S	NAD83	42	127	02040103	pa02	64.6	
01430000	41.56203315	-75.24795340	S	NAD83	42	127	02040103	pa02	164	
01431500	41.47620020	-75.17211860	S	NAD83	42	127	02040103	pa02	290	
01432110	41.47592280	-75.03628100	U	NAD83	42	103	02040104	pa02	589	
01432900	41.66805556	-74.78055560	S	NAD83	36	105	02040104	ny07	76.6	
01434000	41.37055556	-74.69750000	S	NAD83	42	103	02040104	ny07	3070	
0143400680	41.96694444	-74.44805560	S	NAD83	36	111	02040104	ny07	8.93	
01434017	41.92527778	-74.54027778	S	NAD83	36	111	02040104	ny07	22.9	
01434021	42.01111110	-74.41444440	S	NAD83	36	111	02040104	ny07	0.77	
01434025	41.99608330	-74.50022220	1	NAD83	36	111	02040104	ny07	3.72	
01434498	41.92027778	-74.57472220	S	NAD83	36	105	02040104	ny07	33.8	
01435000	41.89000000	-74.59000000	S	NAD83	36	105	02040104	ny07	66.6	
01436000	41.82000000	-74.63555560	S	NAD83	36	105	02040104	ny07	92.6	
01436690	41.63805556	-74.61688889	S	NAD83	36	105	02040104	ny07	171	
01437500	41.44111110	-74.60194440	S	NAD83	36	071	02040104	ny07	307	
01438500	41.30916667	-74.79527778	S	NAD83	42	103	02040104	nj04	3480	
01439500	41.08815078	-75.03767469	S	NAD83	42	089	02040104	pa03	117	
01439590	41.25870410	-74.99544990	S	NAD83	42	103	02040104	pa03	7.27	
01439800	41.20694444	-74.80361110	S	NAD83	34	037	02040104	nj04	22.8	
01440000	41.10611110	-74.95250000	S	NAD83	34	037	02040104	nj04	64.0	
01440400	41.08481480	-75.21462510	S	NAD83	42	089	02040104	pa04	65.9	
01440485	41.09397946	-75.32212759	S	NAD83	42	089	02040104	pa04	6.59	
01441495	40.99092650	-75.25518240	R	NAD83	42	089	02040104	pa04	38.9	
01442500	40.99870600	-75.14267880	S	NAD83	42	089	02040104	pa04	259	
01443280	41.07638889	-74.69527778	S	NAD83	34	037	02040105	nj04	13.0	
01443500	40.98083330	-74.95333330	S	NAD83	34	041	02040105	nj04	126	
01443900	40.98055556	-75.03916670	S	NAD83	34	041	02040105	nj04	5.34	
01445000	40.98083330	-74.77638889	S	NAD83	34	037	02040105	nj04	31.0	
01445500	40.83055556	-74.97777778	S	NAD83	34	041	02040105	nj04	106	
01446000	40.84333330	-75.04638889	S	NAD83	34	041	02040105	nj04	36.7	36.70
01446500	40.82638889	-75.08250000	S	NAD83	34	041	02040105	nj04	4535	
01446775	40.74898620	-75.26517830	S	NAD83	42	095	02040105	pa01	31.1	
01447500	41.13036260	-75.62546700	S	NAD83	42	089	02040106	pa05	91.7	
01447680	41.06527778	-75.52138889	S	NAD83	42	089	02040106	pa05	20.0	
01447720	41.08480820	-75.60546660	S	NAD83	42	025	02040106	pa05	118	
01447800	41.10480620	-75.73213620	S	NAD83	42	079	02040106	pa05	290	
01449000	40.82925870	-75.70518938	S	NAD83	42	025	02040106	pa05	591	
01449360	40.89759190	-75.50240770	S	NAD83	42	089	02040106	pa05	49.9	
01449800	40.84564756	-75.64574370	S	NAD83	42	025	02040106	pa05	96.4	
01450500	40.80620470	-75.59796430	S	NAD83	42	025	02040106	pa05	76.7	
01451000	40.75703950	-75.60296388	S	NAD83	42	095	02040106	pa05	889	
01451500	40.58231970	-75.48296088	S	NAD83	42	077	02040106	pa05	80.8	
01451650	40.59648637	-75.47407170	S	NAD83	42	077	02040106	pa05	98.2	
01451800	40.66176219	-75.62685400	S	NAD83	42	077	02040106	pa05	53.0	
01452000	40.62315267	-75.48240530	S	NAD83	42	077	02040106	pa05	75.8	
01452500	40.64120910	-75.37934709	S	NAD83	42	095	02040106	pa05	44.5	
01453000	40.61537610	-75.37879140	S	NAD83	42	077	02040106	pa05	1279	
01454700	40.66926560	-75.23628808	S	NAD83	42	095	02040106	pa05	1359	
01455090	40.69000000	-75.14722220	S	NAD83	34	041	02040105	nj04	9.59	
01455500	40.91722220	-74.66555560	S	NAD83	34	027	02040105	nj04	25.3	
01457000	40.67222220	-75.06083330	S	NAD83	34	041	02040105	nj04	141	
01459500	40.43371510	-75.11656090	S	NAD83	42	017	02040105	pa06	97.4	
01460440	40.30444444	-74.68500000	S	NAD83	34	021	02040105	nj04		
01460880	40.41611110	-75.01777778	S	NAD83	34	019	02040105	nj04	22.9	
01463500	40.22166667	-74.77805560	S	NAD83	34	021	02040105	nj04	6780	
01463620	40.26972220	-74.67194440	S	NAD83	34	021	02040105	nj04	34.3	34.30
01463740	40.27111110	-74.77333330	S	NAD83	34	021	02040105	nj04	3.99	
01464000	40.22416667	-74.74916670	S	NAD83	34	021	02040105	nj04	90.6	90.60
01464500	40.13722220	-74.60000000	S	NAD83	34	021	02040201	nj04	81.5	
01464645	40.31232805	-75.20656260	S	NAD83	42	017	02040201	pa07	16.2	
01464720	40.28816188	-75.20378458	S	NAD83	42	017	02040201	pa07	31.5	31.5
01464750	40.26038549	-75.03489150	S	NAD83	42	017	02040201	pa07	91.0	
01464907	40.22927456	-75.11961600	S	NAD83	42	017	02040201	pa07	26.8	
01465500	40.17399820	-74.95683420	S	NAD83	42	017	02040201	pa07	210	
01465798	40.05705567	-74.98516940	S	NAD83	42	101	02040202	pa08	21.4	21.4
01465850	39.94000000	-74.76305560	S	NAD83	34	005	02040202	nj04	64.5	
01465880	39.89527778	-74.82361110	S	NAD83	34	005	02040202	nj04	47.2	
01466500	39.88500000	-74.50527778	S	NAD83	34	005	02040202	nj04	2.35	
01466900	39.95611110	-74.62777778	S	NAD83	34	005	02040202	nj04	77.9	
01467000	39.97000000	-74.68444440	S	NAD83	34	005	02040202	nj04	118	
01467042	40.08983289	-75.06906110	S	NAD83	42	101	02040202	pa09	37.9	
01467048	40.05011137	-75.03267130	S	NAD83	42	101	02040202	pa09	49.8	
01467081	39.94166667	-75.00111110	S	NAD83	34	005	02040202	nj04	8.98	
01467086	40.04650038	-75.11073008	S	NAD83	42	101	02040203	pa10	16.7	
01467087	40.01594540	-75.09684110	S	NAD83	42	101	02040202	pa10	30.4	
01467150	39.90305556	-75.02138889	S	NAD83	34	007	02040202	nj04	17.0	
01468500	40.62925770	-76.12466220	S	NAD83	42	107	02040203	pa11	133	133
01469500	40.80703327	-75.97187089	S	NAD83	42	107	02040203	pa11	42.9	
01470500	40.52259320	-75.99826819	S	NAD83	42	011	02040203	pa11	355	
01470755	40.52537159	-75.87492510	S	NAD83	42	011	02040203	pa11	157.00	
01470779	40.41342580	-76.17161280	S	NAD83	42	011	02040203	pa11	70.4	70.4
01470960	40.37064820	-76.02521590	S	NAD83	42	011	02040203	pa11	175	175
01471000	40.36898166	-75.97910150	S	NAD83	42	011	02040203	pa11	211	
01471510	40.33481490	-75.93632000	S	NAD83	42	011	02040203	pa11	880	880
01471875	40.33953800	-75.74213590	S	NAD83	42	011	02040203	pa11	56.9	56.9
01472000	40.24176310	-75.65157520	S	NAD83	42	091	02040203	pa11	1147	
01472157	40.15149064	-75.60130500	S	NAD83	42	029	02040203	pa11	59.1	
01472198	40.39398789	-75.51545918	S	NAD83	42	091	02040203	pa11	38.0	38.0
01472199	40.37398790	-75.52240340	S	NAD83	42	091	02040203	pa11	23.0	23.0
01472620	40.40399276	-75.23434160	S	NAD83	42	017	02040203	pa11	4.05	
01472810	40.25871370	-75.42878730	S	NAD83	42	091	02040203	pa11	58.7	58.7
01473000	40.22954725	-75.45156700	S	NAD83	42	091	02040203	pa11	279	
01473169	40.07927367	-75.46074808	S	NAD83	42	029	02040203	pa11	20.8	20.8
01473500	40.11121934	-75.34685020	S	NAD83	42	091	02040203	pa11	1760	1760
01473900	40.12399870	-75.21989920	S	NAD83	42	091	02040203	pa11	40.8	
01474000	40.01539000	-75.20684590	S	NAD83	42	101	02040203	pa11	64.0	
01474500	39.96789050	-75.18851230	S	NAD83	42	101	02040203	pa11	1893	
01475001	39.73888889	-75.11444440	S	NAD83	34	015	02040202	nj04	6.24	
01475530	39.97483455	-75.27990670	S	NAD83	42	101	02040202	pa12	4.78	
01475548	39.93278610	-75.23763610	H	NAD83	42	045	02040202	pa12	19.9	
01475850	39.97649897	-75.43658640	S	NAD83	42	045	02040202	pa13	15.8	15.8
01476480	39.91622250	-75.40324960	S	NAD83	42	045	02040202	pa14	30.5	30.5
